,Best Fitness,Average Fitness,Diversity Fitness,Diversity Population,Time spent
0,-614.8496617803489,-2226.836456150902,1112.3287322222602,60.16489361702128,4040.5087916851044
1,-337.3174571794372,-1795.172308878371,1008.9107658457891,56.448359929078016,4040.5087916851044
2,-228.50438700994883,-1257.0871954102713,735.6610420510113,56.58798758865248,4040.5087916851044
3,-540.7611881470904,-1047.6979651051267,497.6030465809377,56.62300531914894,4040.5087916851044
4,-407.37395330421634,-926.8787795287745,453.77217442551535,57.56094858156028,4040.5087916851044
5,-401.1403483713135,-768.8663800642098,316.49166064555476,56.86879432624114,4040.5087916851044
6,-473.898955516216,-672.7901529064269,184.0165568276372,54.645833333333336,4040.5087916851044
7,-372.6823295676742,-762.9747082237882,500.3963865066639,54.73448581560284,4040.5087916851044
8,-333.12652883862506,-695.1634726433934,375.96384775097226,54.8876329787234,4040.5087916851044
9,-319.6330577801699,-699.8633116376581,429.130970613268,51.148714539007095,4040.5087916851044
10,-225.9981116771394,-747.617282657658,478.64916123868505,53.228280141843975,4040.5087916851044
11,-388.4818724263039,-912.8376207060323,903.0100283471348,53.120345744680854,4040.5087916851044
12,-437.5923632281046,-726.5165483170907,440.136322143141,51.633200354609926,4040.5087916851044
13,-490.53612909297635,-974.1462608901314,818.4527669976119,52.402482269503544,4040.5087916851044
14,-335.1364192161625,-855.8360050747082,864.85239160886,47.02260638297872,4040.5087916851044
15,-364.83627678503103,-829.186320873645,616.8900101013843,45.90780141843972,4040.5087916851044
16,-457.9789459049668,-734.6991188526922,525.147375091021,49.6156914893617,4040.5087916851044
17,-458.2424071425692,-677.4080862783097,392.429902116699,47.95744680851064,4040.5087916851044
18,-368.35591489029537,-826.6426730473786,610.6397495635621,44.33178191489362,4040.5087916851044
19,-424.2888422081501,-660.2899884018756,422.8736834074273,40.25554078014184,4040.5087916851044
20,-375.8282393800708,-778.5005229625161,722.4923241895608,44.14140070921986,4040.5087916851044
21,-367.5227172752169,-631.9542727464112,434.6507320293468,41.99202127659574,4040.5087916851044
22,-407.08361517092493,-609.318422402748,310.28475247204426,46.76839539007092,4040.5087916851044
23,-414.60950852006783,-640.3519937191535,417.74473869127695,45.8082890070922,4040.5087916851044
24,-410.29549941876047,-596.3417743638788,204.3983804581585,47.72850177304964,4040.5087916851044
25,-414.1487576542531,-691.9230149123863,525.0488297066252,48.3167109929078,4040.5087916851044
26,-137.28679681507532,-688.2925036943689,530.8000249387302,50.16777482269504,4040.5087916851044
27,-236.88261616272993,-620.639479999194,360.0003285859071,45.277925531914896,4040.5087916851044
28,-298.3296907644898,-674.8304649049048,526.3612608421241,44.6925975177305,4040.5087916851044
29,-272.27553988296665,-567.0489078465399,264.9457280910752,42.67686170212766,4040.5087916851044
30,-358.78556426619673,-579.5949935504651,441.00626517258655,41.3209219858156,4040.5087916851044
31,-311.65879010589407,-833.7223029115844,751.9901182701657,42.320700354609926,4040.5087916851044
32,-338.4362068183565,-653.4935564113633,756.6266548693312,44.313608156028366,4040.5087916851044
33,-287.26370943104826,-597.3542879926499,427.9265659563175,42.025930851063826,4040.5087916851044
34,-74.09004621272342,-643.4554652496751,536.4163606482173,44.294326241134755,4040.5087916851044
35,-140.09180332865705,-449.28392146787274,163.3000680251957,48.90070921985816,4040.5087916851044
36,83.4561408279624,-493.35234729422945,243.54787850721098,50.944370567375884,4040.5087916851044
37,-270.6845726658372,-535.8409130832734,445.62531524300124,50.38054078014184,4040.5087916851044
38,-136.2027631699861,-522.7298181340043,405.0078699656376,44.724734042553195,4040.5087916851044
39,-165.96288008844675,-706.315532090055,994.1043833429645,45.484707446808514,4040.5087916851044
40,-180.86432612950955,-459.96450899030987,261.7033368757164,48.809397163120565,4040.5087916851044
41,-180.44580823596786,-633.6449938847671,533.5395957873309,49.7196365248227,4040.5087916851044
42,-283.9408624557243,-663.9342536507146,602.2049620138748,51.39561170212766,4040.5087916851044
43,-132.02979150632166,-554.0533323832457,375.94573783336034,49.55452127659574,4040.5087916851044
44,-139.8793135305915,-474.964442209749,263.8833983759954,43.545656028368796,4040.5087916851044
45,-271.60191654686855,-530.2471654276156,559.7077585290881,47.052083333333336,4040.5087916851044
46,-100.00381292350673,-481.0514088321041,310.5135562166057,49.280806737588655,4040.5087916851044
47,-253.79299349752944,-580.9959648791167,396.4150648529046,51.8521719858156,4040.5087916851044
48,-311.79554688590326,-426.24872627039093,92.97963330690183,52.01507092198582,4040.5087916851044
49,-266.64414132751153,-464.46610923774233,230.93587274469985,49.527260638297875,4040.5087916851044
50,-299.3255309491641,-502.7788461019693,335.783694115368,41.4071365248227,4040.5087916851044
51,-306.30137940786074,-468.95249949077856,235.37598167215626,41.501773049645394,4040.5087916851044
52,-258.24509617284787,-465.67586232815574,198.53211605749343,40.855496453900706,4040.5087916851044
53,-295.3766923623588,-484.57870501558756,282.9762182919275,40.41334219858156,4040.5087916851044
54,-244.21738026165224,-517.6561325739605,315.71773934659404,37.715425531914896,4040.5087916851044
