,Best Fitness,Average Fitness,Diversity Fitness,Diversity Population,Time spent
0,-511.7539194983283,-2223.6432710233494,1338.5424698269373,62.778147163120565,4029.0662145614624
1,-560.3063363665465,-2262.178078092423,1740.8655714742251,63.208554964539005,4029.0662145614624
2,-525.3591846464274,-2528.8958618656843,1760.5095161417275,61.615469858156025,4029.0662145614624
3,-589.4272881021441,-2302.8230638537925,1619.151694311328,63.90757978723404,4029.0662145614624
4,-359.8732766118489,-2110.965118611635,1086.7107897771134,65.32358156028369,4029.0662145614624
5,-440.469089074728,-1871.2600527045872,809.2978116681172,62.06028368794326,4029.0662145614624
6,-465.45758310629503,-1825.8803178663736,964.8175071316224,63.694370567375884,4029.0662145614624
7,-397.6261940231872,-1872.9308679909957,844.6039334803188,64.14694148936171,4029.0662145614624
8,-483.83675608779004,-1626.8104438521152,816.7446854882487,61.013741134751776,4029.0662145614624
9,-503.6767349210651,-1503.6281780833524,899.0440496325898,59.749556737588655,4029.0662145614624
10,-415.74314797821023,-1576.8334667207725,1107.4565199998729,58.267287234042556,4029.0662145614624
11,-486.6929086095595,-1756.2418285157626,1060.8750797064276,59.9011524822695,4029.0662145614624
12,-515.5982356356594,-1809.8258013362818,1313.3921757539006,60.264627659574465,4029.0662145614624
13,-514.6021045559403,-1981.1491969783917,1170.9477322981681,60.3969414893617,4029.0662145614624
14,-550.7917070821138,-2260.5097214354987,1428.1604693329793,60.307180851063826,4029.0662145614624
15,-498.3022093750268,-2378.6651051133817,1408.82629135741,62.13054078014184,4029.0662145614624
16,-567.142093351959,-2285.5568908313326,1269.5467092339488,63.879654255319146,4029.0662145614624
17,-667.8103846819489,-2184.4715945631638,1088.1371401171832,60.998891843971634,4029.0662145614624
18,-626.0843469238928,-2303.525602646246,914.2266184441941,60.14561170212766,4029.0662145614624
19,-281.5176641206391,-2247.301352353172,1482.4313990393946,63.742686170212764,4029.0662145614624
20,-612.9762890374532,-2538.0554708613236,1531.8863344552058,63.869015957446805,4029.0662145614624
21,-358.644619196686,-2605.8722827532997,1613.977948889269,67.27127659574468,4029.0662145614624
22,-484.8096192849214,-2343.902400822229,1181.4739854664329,67.30053191489361,4029.0662145614624
23,-587.3457707411865,-2248.382767054098,957.9714842522179,66.22207446808511,4029.0662145614624
24,-346.2170310996858,-2196.4079891741126,1045.9347805556586,63.578457446808514,4029.0662145614624
25,-331.48159467484044,-2050.435064128687,1098.6625777660313,65.51728723404256,4029.0662145614624
26,-657.528342425403,-2295.2460489531054,1112.0635206929237,63.1875,4029.0662145614624
27,-699.8256192099573,-2106.1111435528783,1063.2854808010422,63.78679078014184,4029.0662145614624
28,-538.4833526539751,-2165.332350331758,1486.6960933151915,62.4594414893617,4029.0662145614624
29,-456.5895442411725,-2038.5397530669434,976.2747056113519,63.735372340425535,4029.0662145614624
30,-529.9811059957508,-2046.0567247203826,1006.1662015507338,63.003767730496456,4029.0662145614624
31,-494.38577643822293,-2022.0276750618775,956.5687181940813,62.65359042553192,4029.0662145614624
32,-461.8352164475462,-1872.2736426483154,927.8722684716265,61.1165780141844,4029.0662145614624
33,-693.1929999309868,-2394.2020585290993,1121.294559850819,62.8395390070922,4029.0662145614624
34,-509.08629175495827,-2109.453331314082,979.5468886466583,63.704343971631204,4029.0662145614624
35,-551.6600565084475,-2255.250759269247,1038.876480716105,59.641622340425535,4029.0662145614624
36,-545.7575433796593,-2584.482737357141,1317.9821582018217,60.691489361702125,4029.0662145614624
37,-571.5176589168177,-2565.7704696666756,1280.2063248645004,59.53679078014184,4029.0662145614624
38,-544.6242796726508,-2562.95224111943,1289.2379686201684,63.630984042553195,4029.0662145614624
39,-455.073921170695,-2232.5572434752767,1376.5819263860421,66.510195035461,4029.0662145614624
40,-579.8300419457692,-2468.0010888883808,1545.722194779891,63.007313829787236,4029.0662145614624
41,-554.8787751861817,-2283.058102557982,1103.3476718233003,63.36790780141844,4029.0662145614624
42,-502.7545415683975,-2308.1037309320504,1519.3509160023837,65.57890070921985,4029.0662145614624
43,-602.2618880132848,-2238.436744392553,1083.8357075539484,62.496675531914896,4029.0662145614624
44,-525.1055757812258,-1975.9347211659126,1045.072269390059,60.3175975177305,4029.0662145614624
45,-635.0193919457099,-1986.8709394478208,1008.5245154660989,56.226285460992905,4029.0662145614624
46,-465.57197402325215,-2418.9481103358316,1373.891223283495,59.488253546099294,4029.0662145614624
47,-514.7074533016402,-2018.1694420686665,983.8477564310425,62.333333333333336,4029.0662145614624
48,-490.7201187718744,-2355.085394786671,942.3696398963051,54.822695035460995,4029.0662145614624
49,-515.7988064138178,-2234.552047967545,1170.0358951380263,52.47074468085106,4029.0662145614624
50,-489.41072717649024,-2415.676272614623,1079.5971091731471,51.0261524822695,4029.0662145614624
51,-458.3219237744621,-2296.292953929776,916.0049988460777,50.522384751773046,4029.0662145614624
52,-427.0186266560546,-2407.378439803644,835.0840702526905,51.84574468085106,4029.0662145614624
53,-542.7883274519454,-2439.123530505311,788.6114387658602,56.10084219858156,4029.0662145614624
54,-428.67246948961713,-2236.867828143291,1167.44684880089,59.744015957446805,4029.0662145614624
55,-447.3182259722,-2104.229412172095,891.6400823606806,62.45589539007092,4029.0662145614624
56,-384.3684270935894,-2156.696684524184,995.5957082353366,63.50066489361702,4029.0662145614624
57,-488.0167134453461,-2135.8959236923492,980.0497457969306,64.19060283687944,4029.0662145614624
58,-466.2641068758877,-2261.5679708762086,1013.7030726314586,63.988253546099294,4029.0662145614624
59,-448.60038295094125,-2199.4127267070526,1180.0188187984288,62.231161347517734,4029.0662145614624
60,-432.60465817677544,-2054.6258084485357,861.6008750121146,65.30031028368795,4029.0662145614624
61,-557.3599195691575,-2251.077954939724,981.3898365060433,64.20124113475177,4029.0662145614624
62,-417.59813952683635,-2295.9307037166814,985.0695817648766,66.51994680851064,4029.0662145614624
