,Best Fitness,Average Fitness,Diversity Fitness,Diversity Population,Time spent
54,-394.72542806464287,-828.4184301336251,565.5532459579525,51.8031914893617,3873.1416244506836
55,-458.24219408245006,-822.0276585462475,576.8011553053279,51.60992907801418,3873.1416244506836
56,-476.52066839065907,-988.2084464213593,839.2862965934074,54.23160460992908,3873.1416244506836
57,-413.359198411321,-928.9926584898052,618.5935569883536,55.20899822695036,3873.1416244506836
58,-460.6974948711377,-750.6721933090903,439.8839222443563,55.25775709219858,3873.1416244506836
59,-543.67062625057,-1146.3220707139683,1138.6268875835194,55.8082890070922,3873.1416244506836
60,-207.26455550781685,-1129.8606035304283,1024.0732813203479,58.056515957446805,3873.1416244506836
61,-502.992925958593,-920.7219256593868,662.0690357375101,59.642952127659576,3873.1416244506836
62,-370.34455777063965,-891.3078732968333,795.09754691404,59.547872340425535,3873.1416244506836
63,-281.87930067283787,-791.0313015090816,525.6125594933075,61.61879432624114,3873.1416244506836
64,-527.5063928315568,-693.9945240393614,235.07095154437104,63.06892730496454,3873.1416244506836
65,-413.4130449052135,-871.1415992979688,624.6528132794692,61.976285460992905,3873.1416244506836
66,-527.4341795464542,-823.6871706943981,450.02439579359907,64.82313829787235,3873.1416244506836
67,-385.85546548625695,-854.5196784324993,664.7033183464985,67.20678191489361,3873.1416244506836
68,-452.21216080593354,-685.2005260896013,198.74956881828098,67.68860815602837,3873.1416244506836
69,-435.68666396208755,-668.1341178064245,95.61546444772972,69.12278368794327,3873.1416244506836
70,-430.40514239051134,-687.2808130649006,403.89048533663697,70.16999113475177,3873.1416244506836
71,-301.53258088122277,-649.3247411099802,155.06746549006215,68.90536347517731,3873.1416244506836
72,-479.6680541547505,-746.0223057602751,448.7708076803444,72.51972517730496,3873.1416244506836
73,-446.3604746857313,-897.9524582844066,788.5925864760122,71.50930851063829,3873.1416244506836
74,-413.2287292483292,-853.2924101737635,541.2974269203124,67.39649822695036,3873.1416244506836
75,-416.10165903029406,-974.2184681306559,812.1279177673117,66.28280141843972,3873.1416244506836
76,-494.38840810458174,-851.5680074695898,500.26661167743725,66.38741134751773,3873.1416244506836
77,-438.0817636141178,-961.4405983643277,737.4509581653265,68.16710992907801,3873.1416244506836
78,-389.91614670367386,-836.2300702174698,649.1479265156563,69.79742907801419,3873.1416244506836
79,-371.6342542777248,-895.9040038436166,677.627859763743,66.27437943262412,3873.1416244506836
80,-415.47991632954785,-767.8043543334801,446.83044981656644,66.35328014184397,3873.1416244506836
81,-383.14736633068185,-932.1673114925353,857.9054790264324,63.126108156028366,3873.1416244506836
82,-443.67894051927664,-836.4337627529294,599.7890701008225,63.4594414893617,3873.1416244506836
83,-513.5984952226572,-695.7346365230974,213.20540958671043,67.93772163120568,3873.1416244506836
84,-386.2836115119042,-756.5717719453551,338.9573726572415,66.88408687943263,3873.1416244506836
85,-465.98670781278133,-898.2057314961436,491.5046117505866,67.01152482269504,3873.1416244506836
86,-442.8396445756217,-954.5987432847381,644.8013703180587,65.43395390070921,3873.1416244506836
87,-419.44998563381364,-923.9922539537998,699.7192741449736,63.554299645390074,3873.1416244506836
88,-420.04942703674004,-913.1678039055645,619.86719274387,61.790780141843975,3873.1416244506836
89,-441.23920764855893,-812.0153553736283,443.4629845575439,61.469193262411345,3873.1416244506836
90,-505.3764141136943,-886.4057481890941,596.220490313124,60.454787234042556,3873.1416244506836
91,-497.00620500936895,-794.4516567646712,406.02870982121357,56.95589539007092,3873.1416244506836
92,-458.82382195844593,-822.3067488689563,445.59911081119844,56.08244680851064,3873.1416244506836
93,-428.05327409711043,-804.2801116963806,466.97844879246867,53.31959219858156,3873.1416244506836
94,-499.8170115296142,-860.4919931478722,498.7438404311991,57.9594414893617,3873.1416244506836
95,-341.9338004599213,-751.4761846015277,316.5890709665511,51.790780141843975,3873.1416244506836
96,-445.2882705388615,-783.4707063710522,480.8767262345171,54.120345744680854,3873.1416244506836
97,-392.8670775028437,-964.9279425456921,699.4671454760254,57.941267730496456,3873.1416244506836
98,-432.3679582602373,-931.9863017977732,572.9379549960779,56.843528368794324,3873.1416244506836
99,-481.6835745302888,-878.4603653800638,418.49460860922875,53.98847517730496,3873.1416244506836
100,-368.49403862247675,-1010.9564990830686,615.4433003844292,54.02327127659574,3873.1416244506836
