,Best Fitness,Average Fitness,Diversity Fitness,Diversity Population,Time spent
0,-296.6414986055645,-2194.890611272342,1170.119786678925,62.665115248226954,3005.5125460624695
1,-448.5297216162679,-896.5006631360428,554.4362158817314,43.67176418439716,3005.5125460624695
2,-294.7656485283957,-661.8123369737324,207.11521394640857,15.228501773049645,3005.5125460624695
3,-127.87163267929256,-790.6098587482605,572.1657168187542,12.097960992907801,3005.5125460624695
4,-371.2968939241673,-940.8326420436823,879.8749141807082,20.684840425531913,3005.5125460624695
5,-407.9110064040573,-876.738207068808,645.1320386444903,22.09131205673759,3005.5125460624695
6,-393.3508382619266,-1159.4377694859902,997.5487919714346,22.43040780141844,3005.5125460624695
7,-346.4415643561434,-865.2306291975356,659.6421813919821,30.86679964539007,3005.5125460624695
8,-278.96223824792145,-844.8566900202869,697.7724935426612,33.3302304964539,3005.5125460624695
9,-405.39317705086273,-819.6327741579277,526.5799024908029,29.878767730496453,3005.5125460624695
10,-421.04785143183256,-884.7051918025594,806.9330593902519,24.70234929078014,3005.5125460624695
11,-294.5296493146122,-876.1814670380112,766.5994120194147,38.878989361702125,3005.5125460624695
12,-437.5052293576452,-1044.7425148810014,815.5331877728219,26.37965425531915,3005.5125460624695
13,-305.0050047029491,-1030.9564630790821,770.7672032319925,33.6241134751773,3005.5125460624695
14,-360.86021721290956,-1104.8553939559688,798.4878746290168,33.729166666666664,3005.5125460624695
15,28.19632528088495,-1045.2706927192721,1066.5556788715737,24.740248226950353,3005.5125460624695
16,-220.34625480999642,-824.9580330403236,538.7117201029819,26.13031914893617,3005.5125460624695
17,-195.80625877874158,-1057.1972225556972,897.5339702491437,29.272606382978722,3005.5125460624695
18,-272.2476574858205,-971.4974108099473,920.9770130890626,19.045212765957448,3005.5125460624695
19,-302.7552582000949,-914.0253473256076,801.7568345605961,17.47828014184397,3005.5125460624695
20,-172.74987115744142,-881.0921707625618,660.4768134882138,17.46919326241135,3005.5125460624695
21,-150.79961855528387,-685.4399835624093,556.5220446476264,21.95412234042553,3005.5125460624695
22,-229.82146077644236,-751.373787701655,640.3057926206596,19.235593971631207,3005.5125460624695
23,-245.5117088558598,-938.3838183752505,738.9537820387424,30.32734929078014,3005.5125460624695
24,1.91243203646129,-985.2406556164075,1178.5320366489188,29.912898936170212,3005.5125460624695
25,-213.51835174129684,-1011.4406380721942,1003.6842180760935,23.802083333333332,3005.5125460624695
26,-236.71962417984616,-945.7490913386351,916.7743232320277,26.521054964539008,3005.5125460624695
27,-206.80282238211578,-843.5067573519037,1065.7945863114765,21.561613475177303,3005.5125460624695
28,-274.9116502824277,-1100.6922165596798,1011.4071059411929,27.496232269503547,3005.5125460624695
29,-185.29415511889326,-854.8472220699681,819.5933642422448,24.167109929078013,3005.5125460624695
30,-313.03612232931124,-1088.2910547468634,948.6105393245452,23.73337765957447,3005.5125460624695
31,-154.84116614058496,-810.7759384201394,745.7476427455359,18.777482269503547,3005.5125460624695
32,-249.95509438110264,-753.096726286935,547.2742572893537,16.68816489361702,3005.5125460624695
33,-145.92545098685682,-613.8131819871952,390.4100168788015,11.907136524822695,3005.5125460624695
34,-249.49859226045794,-828.2970921368973,771.4741552588481,12.171320921985815,3005.5125460624695
35,-75.99612410046738,-923.2221639611025,705.8532817028153,17.97007978723404,3005.5125460624695
36,-188.61467179137932,-1012.9720986463475,748.6868371752139,15.00709219858156,3005.5125460624695
37,-194.83696455172011,-919.2136395410577,802.2839480712591,12.73936170212766,3005.5125460624695
38,-204.7289710213193,-899.2309906201144,813.8136304370579,17.61613475177305,3005.5125460624695
39,-266.4349723058564,-904.149186109973,753.271791060261,15.15802304964539,3005.5125460624695
40,-258.41596576225777,-922.9228311005332,793.555133635496,18.98692375886525,3005.5125460624695
41,-225.47421626406242,-844.1873843619102,719.7267915205366,13.740469858156029,3005.5125460624695
42,-222.89897556987108,-822.0474751811689,591.6220512397081,21.950797872340427,3005.5125460624695
43,-229.36078273356466,-1112.2409779022253,1064.071378378442,19.261524822695037,3005.5125460624695
44,-222.11225098142995,-828.2615310841251,675.9156703331773,22.674202127659573,3005.5125460624695
45,-239.24274246897124,-846.3363835986505,781.166237088841,21.88386524822695,3005.5125460624695
46,-266.49744746556075,-828.3006831702611,678.2079946582372,22.96564716312057,3005.5125460624695
47,-263.94523805674453,-823.2294304497282,893.9235625182478,23.82668439716312,3005.5125460624695
48,-225.66786689825994,-934.533181180982,914.0580163450884,25.449468085106382,3005.5125460624695
49,-243.11199863857573,-750.8595029212785,653.7585868141433,20.3479609929078,3005.5125460624695
50,-170.86881812576817,-733.4960581344012,591.2850214735937,26.958333333333332,3005.5125460624695
51,-192.57481412296636,-894.2730482052856,751.336900156542,24.059175531914892,3005.5125460624695
52,-253.3815918165492,-848.2766479365526,659.7665718579578,15.923758865248226,3005.5125460624695
