,Best Fitness,Average Fitness,Diversity Fitness,Diversity Population,Time spent
0,-511.34082881497835,-2206.9107408173936,951.8427015063606,58.58510638297872,7650.198065519333
1,-453.74285254123333,-1048.4897828196451,582.6106780859515,54.175088652482266,7650.198065519333
2,-322.956954647512,-690.3959010960876,390.5777332091364,45.44547872340426,7650.198065519333
3,-360.54578024786093,-1066.041309394169,876.6022093539576,40.807845744680854,7650.198065519333
4,-382.9855201944332,-691.0663802642324,359.03130605372104,33.63718971631206,7650.198065519333
5,-308.5759249737805,-640.2755906933306,261.467016127871,24.50177304964539,7650.198065519333
6,-383.6905288705797,-752.0564972931487,433.0141176315281,16.433732269503547,7650.198065519333
7,-322.75220263425183,-691.7966757640428,460.8563505752991,13.233820921985815,7650.198065519333
8,-238.4494179447961,-674.707292839807,368.168516736787,15.956781914893616,7650.198065519333
9,-244.80145742390988,-619.4055309589874,228.3026097232074,18.744459219858157,7650.198065519333
10,-332.918514138242,-630.9974186000212,324.8788432352454,19.86192375886525,7650.198065519333
11,-286.09231368710357,-703.7671492482891,491.5289605678579,20.90580673758865,7650.198065519333
12,-277.00753033031185,-807.6881503804046,636.8971199654812,23.38984929078014,7650.198065519333
13,-312.4465316818472,-664.3128289375704,445.75626921636035,21.993129432624112,7650.198065519333
14,-409.2475755245616,-945.2189826686341,662.9515605727936,24.41866134751773,7650.198065519333
15,-334.62885830607286,-751.6021509019956,516.1790514926977,25.84729609929078,7650.198065519333
16,-314.1381211569967,-716.7763318217861,531.2491641906119,24.746675531914892,7650.198065519333
17,-188.10873709271635,-723.5113362575481,562.0292487483565,26.91400709219858,7650.198065519333
18,-135.01666183261983,-748.7444754055341,770.9815352172711,33.023714539007095,7650.198065519333
19,-74.716610785215,-515.0980268308289,688.7859709144195,22.44703014184397,7650.198065519333
20,-158.7713513602611,-554.0637203275759,749.775809771987,20.791666666666668,7650.198065519333
21,-147.74142199335026,-595.8621118851096,940.8244706662997,24.381205673758867,7650.198065519333
22,-136.1920187830137,-516.3856816351249,668.5968789745281,23.053413120567377,7650.198065519333
23,-112.78203584690846,-410.3904955141432,741.6364467098452,21.152482269503547,7650.198065519333
24,-118.28194615550088,-381.5431477213933,483.13517910619163,23.00398936170213,7650.198065519333
25,-119.6989188502961,-344.73023866739914,393.22673187425283,21.18794326241135,7650.198065519333
26,-115.68899062365531,-457.67272892840157,713.4917235956627,26.096409574468087,7650.198065519333
27,-105.44860860209248,-501.55046280950745,716.9595239911453,26.79011524822695,7650.198065519333
28,-82.42627886114468,-301.90315472634194,164.0320375122709,32.271054964539005,7650.198065519333
29,-136.01314640655113,-379.1853213007126,449.7339615810632,36.126773049645394,7650.198065519333
30,-111.24100859009843,-386.59248635661123,525.203665614792,34.583554964539005,7650.198065519333
31,-54.78516020112229,-642.3110583858444,973.5305285374312,35.72030141843972,7650.198065519333
32,-108.14909980195185,-502.15941284025286,666.7427628741815,29.609264184397162,7650.198065519333
33,-50.14741987435557,-434.29903203184773,557.8356576665939,31.24867021276596,7650.198065519333
34,281.4250912910353,-572.2462117167929,1067.837132205637,30.83798758865248,7650.198065519333
35,191.87281516886637,-537.3346611494298,916.9664694045414,33.8395390070922,7650.198065519333
36,189.95956456135383,-517.3420117985316,837.6609766527971,32.35372340425532,7650.198065519333
37,280.96572017005974,-635.8221587951939,1203.8576632170598,19.06781914893617,7650.198065519333
38,367.58475359401314,-501.94194361521835,918.3240101943713,17.460106382978722,7650.198065519333
39,282.3679393104419,-617.2853406594642,1020.4013103486064,25.501994680851062,7650.198065519333
40,426.62964419767036,-407.98973666702585,780.0025065761506,22.88253546099291,7650.198065519333
41,245.48836364739788,-669.6384066496951,1233.8850991284035,23.43218085106383,7650.198065519333
42,179.42384337232804,-457.00327365084314,876.3121585419627,28.883421985815602,7650.198065519333
43,264.49230369445456,-391.84700516821835,610.6966142097581,27.0447695035461,7650.198065519333
44,197.1206812149232,-548.0366183849275,982.2831412576579,22.41156914893617,7650.198065519333
45,450.8661527176501,-514.4278712678034,985.7596186361245,27.28834219858156,7650.198065519333
46,371.7848028956846,-600.2048363057906,961.1924444318037,33.23803191489362,7650.198065519333
47,584.1080157767923,-442.9194143218138,1201.0347276595096,29.68151595744681,7650.198065519333
48,479.84117800060665,-530.7414782158947,967.7607062609179,29.62854609929078,7650.198065519333
49,783.3098974855463,-319.89760979538374,814.7407585757849,29.28701241134752,7650.198065519333
50,539.5711807135409,-506.4121793860115,1117.3312364957992,25.33909574468085,7650.198065519333
51,562.665340663893,-282.44449130539607,812.8979747106752,22.28014184397163,7650.198065519333
52,641.3025805757643,-297.94161013319217,883.7485622151837,28.73116134751773,7650.198065519333
53,715.8578927639388,-254.94969804291165,827.7911844599198,28.860593971631207,7650.198065519333
54,691.7824713234013,-43.1102070730982,668.4822843342624,24.41201241134752,7650.198065519333
55,580.1037025467322,-518.6524757404273,1059.1489847740281,29.50044326241135,7650.198065519333
56,595.9376203655027,-276.51699913711207,862.4854939558826,27.99002659574468,7650.198065519333
57,638.5580004591875,-317.6613052909796,1007.5173565598475,27.76462765957447,7650.198065519333
58,851.4513446580218,-500.53038119970194,1181.0084338355723,25.92508865248227,7650.198065519333
59,666.9387614234294,-97.96572057892804,764.2962725552654,25.25288120567376,7650.198065519333
60,710.2123455772529,25.96204096122271,686.0660083883442,22.82956560283688,7650.198065519333
61,597.7637511627081,-335.803716196459,1236.2558344127417,22.646498226950353,7650.198065519333
62,623.8484124292787,-185.53841507433958,895.8763097179997,19.434175531914892,7650.198065519333
63,679.3122447500764,-112.0360055612705,688.6921074582718,15.99645390070922,7650.198065519333
64,709.7458549200932,-119.40103772157238,809.389330306883,19.03014184397163,7650.198065519333
65,582.1484644997136,-104.69463089136491,646.9242361225054,15.681294326241135,7650.198065519333
66,647.079951667633,-159.41300001949966,747.690170586189,19.84596631205674,7650.198065519333
67,593.3115484183791,-63.965805027622196,624.3155140959549,16.59485815602837,7650.198065519333
68,684.5902546479934,-4.8500287098581225,525.7032989000213,17.31538120567376,7650.198065519333
69,643.1416525418394,-219.2984516934215,835.2266593377794,18.589982269503547,7650.198065519333
70,657.2435444906596,-93.24936724387418,604.072926012366,17.68572695035461,7650.198065519333
71,628.3140748537031,-220.06869888401374,818.7793308139828,21.336436170212767,7650.198065519333
72,673.3390764897058,-229.7276417191682,846.5799418395078,22.31538120567376,7650.198065519333
73,745.2335389801619,9.223186815246434,554.084713812989,23.50709219858156,7650.198065519333
74,630.2065576211082,-25.40025720505281,676.049185829984,16.939051418439718,7650.198065519333
75,641.3874203939339,-7.286942634439583,569.4122759629025,19.90514184397163,7650.198065519333
76,743.7075812608925,-297.3940300991205,823.2917448652862,25.452570921985817,7650.198065519333
77,672.103173992926,123.06823016458081,345.6712505253991,19.86546985815603,7650.198065519333
78,657.4701355044526,-45.37623511004666,670.1716940668144,23.79432624113475,7650.198065519333
79,639.7276263507536,-70.67279450550461,632.5605106257852,19.58421985815603,7650.198065519333
80,657.4050610894806,-33.82178845839919,757.6820793519408,19.38785460992908,7650.198065519333
81,556.7432092439344,-375.0914727481327,984.9085807200343,25.833554964539008,7650.198065519333
82,550.4883091270315,-293.30087203033355,913.859173230844,27.016843971631207,7650.198065519333
83,601.2001553685047,-263.8456993434417,653.8033773144541,28.05939716312057,7650.198065519333
84,562.7217993974249,-580.8899749473421,1332.4556522961257,32.771719858156025,7650.198065519333
85,881.5422607664686,-319.50626465771353,943.9260069902859,34.100620567375884,7650.198065519333
86,706.6877723546738,-340.26598669621904,886.4669857367023,35.3446365248227,7650.198065519333
87,686.4527863213411,-128.08447628964555,564.0267181576481,25.83377659574468,7650.198065519333
88,775.7203414215986,-249.3200776030084,758.5033064535311,25.142508865248228,7650.198065519333
